economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161559802,0.399811814008735,1,38,2,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,1,2,2,2,1,,2,,,,,,1,1,1,1,4,1,,0,1,1,2,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,130969476,2.94246588979472,1,54,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,2,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,0,1,4,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,200497104,0.430646790515249,2,22,2,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,,,,,,,1,1,2,1,1,2,,2,2,1,2,1,,1,2,1,2,1,2,1,,1,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,2,1,,,2,1,2,2,2,2,2,2,,,,,,1,2,2,3,2,2,,1,1,1,3,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156083765,3.47421644372261,2,,3,3,1,,1,1,0,1,2,1,1,2,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,2,3,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,3,1,2,,1,1,4,4,4,2,2,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,184450190,0.687955687526867,1,42,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,2,3,1,,0,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204336126,0.821138651400642,1,21,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,1,,2,1,1,2,,4,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,4,1,,1,1,4,2,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150261029,0.546053501865746,1,77,2,5,2,,1,1,1,2,1,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,1,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,124193789,0.257490249496509,1,29,2,3,1,,1,1,0,1,2,1,1,1,2,2,1,1,1,2,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,2,,1,2,1,1,2,,1,1,,2,1,1,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,4,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205075833,1.05154675318441,1,18,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,1,3,1,,1,1,4,3,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,193020366,1.20590423110933,1,53,1,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,1,2,2,,2,2,2,2,,,,2,,,,1,1,2,2,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,1,2,1,,0,1,4,2,4,4,1,5,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183239942,0.171660166331006,1,32,2,2,1,,1,1,1,1,2,1,1,2,1,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,1,2,1,,2,2,1,2,1,1,1,,2,1,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,4,4,2,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,162963875,0.392311590315329,1,25,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,2,2,2,2,,1,2,1,1,1,,,1,1,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,1,3,3,,2,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163304389,0.396929492086353,1,32,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,3,3,1,1,,,1,2,2,1,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,124911196,0.559548619759495,1,43,3,5,1,,1,1,1,2,1,1,2,,1,1,1,1,1,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,1,,1,2,1,2,1,,1,2,2,2,2,1,2,,3,3,3,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,3,3,1,,1,1,2,4,4,4,2,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,167906396,0.202718165080659,1,28,3,4,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,2,2,1,1,2,,1,1,1,2,1,,1,1,2,2,2,1,2,,1,2,1,1,2,1,1,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,1,2,3,2,2,,1,1,1,4,4,4,2,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,116293052,1.11691819725374,1,56,2,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,2,,,,,,,,,,,2,,,1,1,1,2,1,,1,2,,2,1,2,1,,3,2,1,1,2,2,1,2,,,,1,1,2,1,,,1,1,2,2,1,,,2,2,,,,,1,1,2,2,2,2,2,1,2,3,3,1,,1,1,2,4,4,3,1,2,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,127987403,0.624993128551332,1,31,2,1,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,1,1,2,2,1,,0,1,1,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,131824357,3.59034181995605,2,45,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,6,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,1,3,1,,1,1,4,2,4,4,2,5,2,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,147142728,0.458311181137575,2,41,2,5,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,2,2,1,2,,0,1,4,2,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133267984,0.412786130870506,2,26,3,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,,,,,,,2,,,2,1,1,2,1,,2,2,,2,2,2,2,,3,1,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,0,4,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192211291,0.168433105960408,1,26,2,4,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,1,2,,,,,,,1,1,2,1,1,1,,1,2,1,2,2,,2,2,1,2,1,2,1,,2,2,1,1,2,1,1,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,2,2,1,2,1,,1,1,4,2,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150975124,0.501174046277935,2,31,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,1,,1,1,1,1,2,,1,1,1,2,2,2,2,,3,3,3,1,1,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,3,3,2,1,2,,1,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205533219,0.362982133048343,1,43,3,5,1,,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,2,,1,1,1,1,2,,1,1,2,1,1,1,2,1,1,3,3,1,1,,,1,1,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,1,3,3,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,148103894,1.66865350926489,2,38,3,5,1,,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,2,2,3,1,,0,0,1,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161710017,0.168433105960408,2,26,2,5,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,2,2,,,,,,,,,,,1,2,,1,1,1,2,1,,1,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,1,1,,,2,1,2,3,2,2,,1,1,2,4,4,1,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205142620,3.02393713522855,1,46,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,1,1,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150058806,1.04528728925079,2,21,2,4,2,,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,,,,,,1,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,1,2,1,,2,2,1,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,2,,1,0,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,196164389,0.343733385853181,2,37,3,5,1,,1,1,1,2,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,1,2,,1,1,2,2,2,1,2,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,3,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,123745274,0.210309350636882,1,20,2,3,1,,1,1,0,1,2,2,,,1,1,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2,1,,1,2,,2,1,2,1,,2,1,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,2,2,,1,1,4,2,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166643175,0.825572261741012,2,26,2,5,1,,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,1,,1,1,1,2,1,1,2,,1,2,1,1,1,,,1,1,,,2,,,,,,1,1,1,1,,,2,1,2,1,1,,,2,,,,,,2,2,2,3,1,2,,1,1,1,1,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141359366,3.59034181995605,1,50,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,3,,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113986784,1.56274495369678,2,22,2,4,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,1,1,1,,2,2,1,2,1,,2,2,2,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,1,,,2,,,,,,3,1,2,1,4,1,,0,0,4,1,4,4,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163056773,0.636236480814897,1,31,3,1,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,1,2,2,,,,2,2,2,2,1,2,1,,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,4,1,,0,1,4,1,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,123643590,1.47206734681377,2,29,2,5,1,,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2,1,,1,1,,1,1,1,1,1,1,3,2,1,1,,,2,,,,1,1,1,1,,,2,,,,,,,1,2,2,1,,,1,1,2,2,1,,2,1,2,3,1,2,,1,1,4,1,4,2,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171822413,0.168842647203717,1,32,3,3,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,1,2,2,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,1,4,4,4,2,4,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179482263,2.14529533024626,1,31,1,4,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,,,,,,,1,1,2,2,1,1,,1,1,1,2,1,,1,2,2,2,1,2,1,,1,2,1,1,1,,,1,2,2,2,1,1,2,1,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,3,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,127983666,1.31071479720738,1,49,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,3,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179448992,0.458311181137575,2,44,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,2,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,184961876,1.59613329306513,1,63,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,1,2,1,2,1,1,,0,0,4,2,2,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133460646,0.171660166331006,1,25,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,3,3,1,1,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,1,1,4,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,130747146,0.547720110106614,2,25,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141136208,1.94732203820589,1,60,2,4,1,,1,1,0,1,1,2,,,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113327263,0.270290886774211,1,25,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,2,2,2,,6,2,2,1,2,2,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,2,2,1,1,,0,0,2,2,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210886786,1.19359621567135,2,59,2,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,152056141,0.655357398603691,1,46,2,4,1,,1,1,0,1,2,2,,,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,4,1,,1,1,4,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138343666,1.20658815326111,2,27,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,3,1,,1,0,2,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113226980,0.655357398603691,1,48,2,1,2,,1,1,1,2,2,1,2,,1,1,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,,,1,2,1,2,1,,1,1,2,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203816627,0.214327742834456,1,35,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,2,1,2,2,2,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,0,4,4,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,164636522,1.15827936622451,1,51,1,1,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,1,1,1,2,2,1,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,1,1,2,,,1,1,2,2,1,,1,1,2,2,1,2,,0,1,2,1,1,2,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133418366,1.39166436569201,1,30,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,1,1,1,2,1,,2,2,,2,1,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,1,3,1,,1,1,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121614599,0.954937831438035,2,25,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,1,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,3,2,1,,0,1,4,2,4,4,4,2,2,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172914244,0.500904717432609,1,22,2,5,2,,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,,2,2,2,1,,1,2,2,1,2,1,1,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183354662,0.544473199572515,1,35,3,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,2,1,1,2,1,,1,0,4,3,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183401168,1.84340062207762,1,15,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141235303,0.1705359775684,1,24,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,1,2,1,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,0,1,4,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,126156174,0.372748689221241,1,20,2,5,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,2,2,2,2,2,,,2,1,1,2,1,,2,2,2,2,1,1,1,,1,1,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,4,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,128084328,0.629531545150948,1,41,2,3,1,,1,1,1,,,1,2,,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,2,1,2,1,,2,2,2,2,2,2,1,,2,1,1,1,2,2,1,2,,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,1,2,2,,0,1,1,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161614926,1.30138182568337,1,27,3,2,1,,1,1,1,1,2,2,,,2,1,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,1,0
